poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207971,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,2
88073,1424,Siena/NYT,NA,NA,The New York Times/Siena College,448,The New York Times/Siena College,3,-1.5,Live Phone,9,NA,9/3/24,9/6/24,NA,NA,NA,NA,NA,NA,207971,1695,rv,NA,rv,NA,9/8/24 13:36,NA,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/2024/09/08/us/politics/trump-and-harris-times-siena-poll.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/09/08/us/politics/times-siena-poll-registered-voter-crosstabs.html,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,2
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209223,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209223,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209224,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,52
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209224,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,48
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,47
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,6
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,LIB,Oliver,31790,Chase Oliver,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,CON,Terry,36761,Randall A. Terry,0
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209225,822,rv,NA,rv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesRV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,DEM,Harris,16661,Kamala Harris,48
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,REP,Trump,16651,Donald Trump,43
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,Kennedy,31042,Robert F. Kennedy,6
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,LIB,Oliver,31790,Chase Oliver,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,GRE,Stein,31116,Jill Stein,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,CON,Terry,36761,Randall A. Terry,1
88135,1075,Marquette Law School,NA,NA,Marquette University Law School,195,Marquette University Law School,3,-1.1,Live Phone/Email,10,Wisconsin,8/28/24,9/5/24,NA,NA,NA,NA,NA,NA,209226,738,lv,NA,lv,NA,9/11/24 14:29,NA,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/2024/09/11/detailed-results-of-the-marquette-law-school-poll-august-28-september-5-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/09/MLSP81ToplinesLV.html,NA,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,TRUE,IND,West,31097,Cornel West,1
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/1/24,9/3/24,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/1/24,9/3/24,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,45
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/1/24,9/3/24,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,9/1/24,9/3/24,NA,NA,NA,NA,NA,NA,207698,1389,rv,NA,rv,NA,9/4/24 09:08,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,0
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,2
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207935,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,0
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207936,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,44
88067,568,YouGov,406,University of Texas,YouGov,391,YouGov,3,-1.1,Online Panel,9,Texas,8/23/24,8/31/24,NA,NA,NA,NA,NA,NA,207936,1200,rv,NA,rv,NA,9/6/24 10:57,NA,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/blog/donald-trump-maintains-lead-texas-kamala-harris-narrows-gap-amidst-surge-democratic-enthusiasm,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_topline.pdf,https://texaspolitics.utexas.edu/sites/texaspolitics.utexas.edu/files/202408_poll_crosstabs.pdf,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,49
87920,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/25/24,8/27/24,NA,NA,NA,NA,NA,NA,207186,1368,rv,NA,rv,NA,8/28/24 10:07,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47
87920,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/25/24,8/27/24,NA,NA,NA,NA,NA,NA,207186,1368,rv,NA,rv,NA,8/28/24 10:07,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,45
87920,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/25/24,8/27/24,NA,NA,NA,NA,NA,NA,207186,1368,rv,NA,rv,NA,8/28/24 10:07,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
87920,568,YouGov,352,Economist,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/25/24,8/27/24,NA,NA,NA,NA,NA,NA,207186,1368,rv,NA,rv,NA,8/28/24 10:07,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_EQQr3lh.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,0
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,REP,Trump,16651,Donald Trump,45
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,IND,West,31097,Cornel West,1
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,GRE,Stein,31116,Jill Stein,1
87918,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3,-1.1,Online Panel,9,NA,8/22/24,8/26/24,NA,NA,NA,NA,NA,NA,207080,1194,rv,NA,rv,NA,8/27/24 20:03,NA,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,https://www.yahoo.com/news/the-2024-dnc-has-come-to-a-close-but-these-are-the-viral-moments-well-remember-165305384.html,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/20240826_pol.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,LIB,Oliver,31790,Chase Oliver,1
